# G2043631.mdx  size=369,503 B  records=6562
0x00000864	iocp0
0x0004b03d	voltageTooHigh
0x0004b064	nrc_93
0x0004b06c	voltageTooLow
0x0004b094	service_22
0x0004b0a0	ReadDataByIdentifier
0x0004b169	did_f113_subfield_1_data_def
0x0004b194	did_F113_subfield_1
0x0004b1a9	ECU Delivery Assembly Number
0x0004b1cf	did_F113
0x0004b1d9	ECU Delivery Assembly Number
0x0004b44b	session_01
0x0004b457	defaultSession
0x0004b562	session_03
0x0004b56e	extendedDiagnosticSession
0x0004b58e	service_22_p4_max_00
0x0004b701	session_02
0x0004b70d	programmingSession
0x0004b726	service_22_p4_max_01
0x0004b789	nrc_13
0x0004b791	incorrectMessageLengthOrInvalidFormat
0x0004b7cf	nrc_14
0x0004b7d7	responseTooLong
0x0004b7ff	nrc_22
0x0004b807	conditionsNotCorrect
0x0004b834	nrc_31
0x0004b83c	requestOutOfRange
0x0004b866	nrc_86
0x0004b86e	temperatureTooHigh
0x0004b899	nrc_87
0x0004b8a1	temperatureTooLow
0x0004b8cb	nrc_88
0x0004b8d3	vehicleSpeedTooHigh
0x0004b8ff	nrc_92
0x0004b907	voltageTooHigh
0x0004b92e	nrc_93
0x0004b936	voltageTooLow
0x0004b95e	service_22
0x0004b96a	ReadDataByIdentifier
0x0004ba2f	did_f129_subfield_1_data_def
0x0004ba5a	did_F129_subfield_1
0x0004ba6f	Private Sub Node #1 Part Number
0x0004ba98	did_F129
0x0004baa2	Private Sub Node #1 Part Number
0x0004bd1a	session_01
0x0004bd26	defaultSession
0x0004be31	session_03
0x0004be3d	extendedDiagnosticSession
0x0004be5d	service_22_p4_max_00
0x0004bfd0	session_02
0x0004bfdc	programmingSession
0x0004bff5	service_22_p4_max_01
0x0004c058	nrc_13
0x0004c060	incorrectMessageLengthOrInvalidFormat
0x0004c09e	nrc_14
0x0004c0a6	responseTooLong
0x0004c0ce	nrc_22
0x0004c0d6	conditionsNotCorrect
0x0004c103	nrc_31
0x0004c10b	requestOutOfRange
0x0004c135	nrc_86
0x0004c13d	temperatureTooHigh
0x0004c168	nrc_87
0x0004c170	temperatureTooLow
0x0004c19a	nrc_88
0x0004c1a2	vehicleSpeedTooHigh
0x0004c1ce	nrc_92
0x0004c1d6	voltageTooHigh
0x0004c1fd	nrc_93
0x0004c205	voltageTooLow
0x0004c22d	service_22
0x0004c239	ReadDataByIdentifier
0x0004c2fe	did_f12a_subfield_1_data_def
0x0004c329	did_F12A_subfield_1
0x0004c33e	Private Sub Node #2 Part Number
0x0004c367	did_F12A
0x0004c371	Private Sub Node #2 Part Number
0x0004c5e9	session_01
0x0004c5f5	defaultSession
0x0004c700	session_03
0x0004c70c	extendedDiagnosticSession
0x0004c72c	service_22_p4_max_00
0x0004c89f	session_02
0x0004c8ab	programmingSession
0x0004c8c4	service_22_p4_max_01
0x0004c927	nrc_13
0x0004c92f	incorrectMessageLengthOrInvalidFormat
0x0004c96d	nrc_14
0x0004c975	responseTooLong
0x0004c99d	nrc_22
0x0004c9a5	conditionsNotCorrect
0x0004c9d2	nrc_31
0x0004c9da	requestOutOfRange
0x0004ca04	nrc_86
0x0004ca0c	temperatureTooHigh
0x0004ca37	nrc_87
0x0004ca3f	temperatureTooLow
0x0004ca69	nrc_88
0x0004ca71	vehicleSpeedTooHigh
0x0004ca9d	nrc_92
0x0004caa5	voltageTooHigh
0x0004cacc	nrc_93
0x0004cad4	voltageTooLow
0x0004cafc	service_22
0x0004cb08	ReadDataByIdentifier
0x0004cb9f	Vector
0x0004cba7	did_f15f_subfield_1_data_def_enum_1
0x0004cbd9	did_f15f_subfield_1_data_def
0x0004cc04	did_F15F_subfield_1
0x0004cc19	NOS Generation Tool Supplier
0x0004cc55	did_f15f_subfield_2_data_def
0x0004cc80	did_F15F_subfield_2
0x0004cc95	NOS Generation Tool Version Number
0x0004ccc1	did_F15F
0x0004cccb	NOS Generation Tool Version Number
0x0004cf49	session_01
0x0004cf55	defaultSession
0x0004d060	session_03
0x0004d06c	extendedDiagnosticSession
0x0004d08c	service_22_p4_max_00
0x0004d1ff	session_02
0x0004d20b	programmingSession
0x0004d224	service_22_p4_max_01
0x0004d287	nrc_13
0x0004d28f	incorrectMessageLengthOrInvalidFormat
0x0004d2cd	nrc_14
0x0004d2d5	responseTooLong
0x0004d2fd	nrc_22
0x0004d305	conditionsNotCorrect
0x0004d332	nrc_31
0x0004d33a	requestOutOfRange
0x0004d364	nrc_86
0x0004d36c	temperatureTooHigh
0x0004d397	nrc_87
0x0004d39f	temperatureTooLow
0x0004d3c9	nrc_88
0x0004d3d1	vehicleSpeedTooHigh
0x0004d3fd	nrc_92
0x0004d405	voltageTooHigh
0x0004d42c	nrc_93
0x0004d434	voltageTooLow
0x0004d45c	service_22
0x0004d468	ReadDataByIdentifier
0x0004d4fd	SWDL 31808456 Issue P01
0x0004d516	did_f162_subfield_1_data_def_enum_1
0x0004d545	SWDL 31808456 Issue 001
0x0004d55e	did_f162_subfield_1_data_def_enum_2
0x0004d58d	SWDL 31808456 Issue 002
0x0004d5a6	did_f162_subfield_1_data_def_enum_3
0x0004d5d5	SWDL 31808456 Issue 003
0x0004d5ee	did_f162_subfield_1_data_def_enum_4
0x0004d61d	SWDL 31808456 Issue 004
0x0004d636	did_f162_subfield_1_data_def_enum_5
0x0004d665	SWDL 31808456 Issue 005
0x0004d67e	did_f162_subfield_1_data_def_enum_6
0x0004d6ad	SWDL 00.06.15.002-006
0x0004d6c4	did_f162_subfield_1_data_def_enum_7
0x0004d6f3	SWDL 00.06.15.002-007
0x0004d70a	did_f162_subfield_1_data_def_enum_8
0x0004d73c	did_f162_subfield_1_data_def
0x0004d767	did_F162_subfield_1
0x0004d77c	Software Download Specification Version
0x0004d7ad	did_F162
0x0004d7b7	Software Download Specification Version
0x0004da3f	session_01
0x0004da4b	defaultSession
0x0004db56	session_03
0x0004db62	extendedDiagnosticSession
0x0004db82	service_22_p4_max_00
0x0004dcf5	session_02
0x0004dd01	programmingSession
0x0004dd1a	service_22_p4_max_01
0x0004dd7d	nrc_13
0x0004dd85	incorrectMessageLengthOrInvalidFormat
0x0004ddc3	nrc_14
0x0004ddcb	responseTooLong
0x0004ddf3	nrc_22
0x0004ddfb	conditionsNotCorrect
0x0004de28	nrc_31
0x0004de30	requestOutOfRange
0x0004de5a	nrc_86
0x0004de62	temperatureTooHigh
0x0004de8d	nrc_87
0x0004de95	temperatureTooLow
0x0004debf	nrc_88
0x0004dec7	vehicleSpeedTooHigh
0x0004def3	nrc_92
0x0004defb	voltageTooHigh
0x0004df22	nrc_93
0x0004df2a	voltageTooLow
0x0004df52	service_22
0x0004df5e	ReadDataByIdentifier
0x0004dff5	GGDS 31810161 Issue 001
0x0004e00e	did_f163_subfield_1_data_def_enum_1
0x0004e03d	GGDS 31810161 Issue 002
0x0004e056	did_f163_subfield_1_data_def_enum_2
0x0004e085	GGDS 31810161 Issue 003
0x0004e09e	did_f163_subfield_1_data_def_enum_3
0x0004e0cd	GGDS 00.06.15.001-004
0x0004e0e4	did_f163_subfield_1_data_def_enum_4
0x0004e113	GGDS 00.06.15.001-005
0x0004e12a	did_f163_subfield_1_data_def_enum_5
0x0004e15c	did_f163_subfield_1_data_def
0x0004e187	did_F163_subfield_1
0x0004e19c	Diagnostic Specification Version
0x0004e1c6	did_F163
0x0004e1d0	Diagnostic Specification Version
0x0004e44a	session_01
0x0004e456	defaultSession
0x0004e561	session_03
0x0004e56d	extendedDiagnosticSession
0x0004e58d	service_22_p4_max_00
0x0004e700	session_02
0x0004e70c	programmingSession
0x0004e725	service_22_p4_max_01
0x0004e788	nrc_13
0x0004e790	incorrectMessageLengthOrInvalidFormat
0x0004e7ce	nrc_14
0x0004e7d6	responseTooLong
0x0004e7fe	nrc_22
0x0004e806	conditionsNotCorrect
0x0004e833	nrc_31
0x0004e83b	requestOutOfRange
0x0004e865	nrc_86
0x0004e86d	temperatureTooHigh
0x0004e898	nrc_87
0x0004e8a0	temperatureTooLow
0x0004e8ca	nrc_88
0x0004e8d2	vehicleSpeedTooHigh
0x0004e8fe	nrc_92
0x0004e906	voltageTooHigh
0x0004e92d	nrc_93
0x0004e935	voltageTooLow
0x0004e95d	service_22
0x0004e969	ReadDataByIdentifier
0x0004ea2c	did_f166_subfield_1_data_def
0x0004ea57	did_F166_subfield_1
0x0004ea6c	Year
0x0004ea9d	did_f166_subfield_2_data_def
0x0004eac8	did_F166_subfield_2
0x0004eadd	Month
0x0004eb0f	did_f166_subfield_3_data_def
0x0004eb3a	did_F166_subfield_3
0x0004eb4f	Day
0x0004eb7f	did_f166_subfield_4_data_def
0x0004ebaa	did_F166_subfield_4
0x0004ebbf	Release Version
0x0004ebd8	did_F166
0x0004ebe2	NOS Message Database #1 Version Number
0x0004ee68	session_01
0x0004ee74	defaultSession
0x0004ef7f	session_03
0x0004ef8b	extendedDiagnosticSession
0x0004efab	service_22_p4_max_00
0x0004f11e	session_02
0x0004f12a	programmingSession
0x0004f143	service_22_p4_max_01
0x0004f1a6	nrc_13
0x0004f1ae	incorrectMessageLengthOrInvalidFormat
0x0004f1ec	nrc_14
0x0004f1f4	responseTooLong
0x0004f21c	nrc_22
0x0004f224	conditionsNotCorrect
0x0004f251	nrc_31
0x0004f259	requestOutOfRange
0x0004f283	nrc_86
0x0004f28b	temperatureTooHigh
0x0004f2b6	nrc_87
0x0004f2be	temperatureTooLow
0x0004f2e8	nrc_88
0x0004f2f0	vehicleSpeedTooHigh
0x0004f31c	nrc_92
0x0004f324	voltageTooHigh
0x0004f34b	nrc_93
0x0004f353	voltageTooLow
0x0004f37b	service_22
0x0004f387	ReadDataByIdentifier
0x0004f41c	Vector
0x0004f424	did_f17c_subfield_1_data_def_enum_1
0x0004f456	did_f17c_subfield_1_data_def
0x0004f481	did_F17C_subfield_1
0x0004f496	NOS Bootloader Generation Tool Supplier
0x0004f4dd	did_f17c_subfield_2_data_def
0x0004f508	did_F17C_subfield_2
0x0004f51d	NOS Bootloader Generation Tool Version Number
0x0004f554	did_F17C
0x0004f55e	NOS Bootloader Generation Tool Version Number
0x0004f7f2	session_01
0x0004f7fe	defaultSession
0x0004f909	session_03
0x0004f915	extendedDiagnosticSession
0x0004f935	service_22_p4_max_00
0x0004faa8	session_02
0x0004fab4	programmingSession
0x0004facd	service_22_p4_max_01
0x0004fb30	nrc_13
0x0004fb38	incorrectMessageLengthOrInvalidFormat
0x0004fb76	nrc_14
0x0004fb7e	responseTooLong
0x0004fba6	nrc_22
0x0004fbae	conditionsNotCorrect
0x0004fbdb	nrc_31
0x0004fbe3	requestOutOfRange
0x0004fc0d	nrc_86
0x0004fc15	temperatureTooHigh
0x0004fc40	nrc_87
0x0004fc48	temperatureTooLow
0x0004fc72	nrc_88
0x0004fc7a	vehicleSpeedTooHigh
0x0004fca6	nrc_92
0x0004fcae	voltageTooHigh
0x0004fcd5	nrc_93
0x0004fcdd	voltageTooLow
0x0004fd05	service_22
0x0004fd11	ReadDataByIdentifier
0x0004fdf7	did_f180_subfield_1_data_def
0x0004fe22	did_F180_subfield_1
0x0004fe37	Number Of Modules (ISO14229 compatibility - always set to 01h)
0x0004feca	did_f180_subfield_2_data_def
0x0004fef5	did_F180_subfield_2
0x0004ff0a	Boot Software Identifcation Data (Part no. of the bootloader)
0x0004ff51	did_F180
0x0004ff5b	Boot Software Identification
0x000501cd	session_01
0x000501d9	defaultSession
0x000502e4	session_03
0x000502f0	extendedDiagnosticSession
0x00050310	service_22_p4_max_00
0x00050483	session_02
0x0005048f	programmingSession
0x000504a8	service_22_p4_max_01
0x0005050b	nrc_13
0x00050513	incorrectMessageLengthOrInvalidFormat
0x00050551	nrc_14
0x00050559	responseTooLong
0x00050581	nrc_22
0x00050589	conditionsNotCorrect
0x000505b6	nrc_31
0x000505be	requestOutOfRange
0x000505e8	nrc_86
0x000505f0	temperatureTooHigh
0x0005061b	nrc_87
0x00050623	temperatureTooLow
0x0005064d	nrc_88
0x00050655	vehicleSpeedTooHigh
0x00050681	nrc_92
0x00050689	voltageTooHigh
0x000506b0	nrc_93
0x000506b8	voltageTooLow
0x000506e0	service_22
0x000506ec	ReadDataByIdentifier
0x000507b1	did_f188_subfield_1_data_def
0x000507dc	did_F188_subfield_1
0x000507f1	Vehicle Manufacturer ECU Software Number
0x00050823	did_F188
0x0005082d	Vehicle Manufacturer ECU Software Number
0x00050ab7	session_01
0x00050ac3	defaultSession
0x00050bce	session_03
0x00050bda	extendedDiagnosticSession
0x00050bfa	service_22_p4_max_00
0x00050d6d	session_02
0x00050d79	programmingSession
0x00050d92	service_22_p4_max_01
0x00050df5	nrc_13
0x00050dfd	incorrectMessageLengthOrInvalidFormat
0x00050e3b	nrc_14
0x00050e43	responseTooLong
0x00050e6b	nrc_22
0x00050e73	conditionsNotCorrect
0x00050ea0	nrc_31
0x00050ea8	requestOutOfRange
0x00050ed2	nrc_86
0x00050eda	temperatureTooHigh
0x00050f05	nrc_87
0x00050f0d	temperatureTooLow
0x00050f37	nrc_88
0x00050f3f	vehicleSpeedTooHigh
0x00050f6b	nrc_92
0x00050f73	voltageTooHigh
0x00050f9a	nrc_93
0x00050fa2	voltageTooLow
0x00050fca	service_22
0x00050fd6	ReadDataByIdentifier
0x0005109d	did_f18c_subfield_1_data_def
0x000510c8	did_F18C_subfield_1
0x000510dd	ECU Serial Number
0x000510f8	did_F18C
0x00051102	ECU Serial Number
0x0005136a	session_01
0x00051376	defaultSession
0x00051481	session_03
0x0005148d	extendedDiagnosticSession
0x000514ad	service_22_p4_max_00
0x00051620	session_02
0x0005162c	programmingSession
0x00051645	service_22_p4_max_01
0x000516a8	nrc_13
0x000516b0	incorrectMessageLengthOrInvalidFormat
0x000516ee	nrc_14
0x000516f6	responseTooLong
0x0005171e	nrc_22
0x00051726	conditionsNotCorrect
0x00051753	nrc_31
0x0005175b	requestOutOfRange
0x00051785	nrc_86
0x0005178d	temperatureTooHigh
0x000517b8	nrc_87
0x000517c0	temperatureTooLow
0x000517ea	nrc_88
0x000517f2	vehicleSpeedTooHigh
0x0005181e	nrc_92
0x00051826	voltageTooHigh
0x0005184d	nrc_93
0x00051855	voltageTooLow
0x0005187d	service_22
0x00051889	ReadDataByIdentifier
0x000518de	did_F200
0x000518e8	DynamicPeriodicDidNo0
0x00051b58	session_01
0x00051b64	defaultSession
0x00051c6f	session_03
0x00051c7b	extendedDiagnosticSession
0x00051c9b	service_22_p4_max_00
0x00051e0e	session_02
0x00051e1a	programmingSession
0x00051e33	service_22_p4_max_01
0x00051e96	nrc_13
0x00051e9e	incorrectMessageLengthOrInvalidFormat
0x00051edc	nrc_14
0x00051ee4	responseTooLong
0x00051f0c	nrc_22
0x00051f14	conditionsNotCorrect
0x00051f41	nrc_31
0x00051f49	requestOutOfRange
0x00051f73	nrc_86
0x00051f7b	temperatureTooHigh
0x00051fa6	nrc_87
0x00051fae	temperatureTooLow
0x00051fd8	nrc_88
0x00051fe0	vehicleSpeedTooHigh
0x0005200c	nrc_92
0x00052014	voltageTooHigh
0x0005203b	nrc_93
0x00052043	voltageTooLow
0x0005206b	service_22
0x00052077	ReadDataByIdentifier
0x000520cc	did_F201
0x000520d6	DynamicPeriodicDidNo1
0x00052346	session_01
0x00052352	defaultSession
0x0005245d	session_03
0x00052469	extendedDiagnosticSession
0x00052489	service_22_p4_max_00
0x000525fc	session_02
0x00052608	programmingSession
0x00052621	service_22_p4_max_01
0x00052684	nrc_13
0x0005268c	incorrectMessageLengthOrInvalidFormat
0x000526ca	nrc_14
0x000526d2	responseTooLong
0x000526fa	nrc_22
0x00052702	conditionsNotCorrect
0x0005272f	nrc_31
0x00052737	requestOutOfRange
0x00052761	nrc_86
0x00052769	temperatureTooHigh
0x00052794	nrc_87
0x0005279c	temperatureTooLow
0x000527c6	nrc_88
0x000527ce	vehicleSpeedTooHigh
0x000527fa	nrc_92
0x00052802	voltageTooHigh
0x00052829	nrc_93
0x00052831	voltageTooLow
0x00052859	service_22
0x00052865	ReadDataByIdentifier
0x000528ba	did_F202
0x000528c4	DynamicPeriodicDidNo2
0x00052b34	session_01
0x00052b40	defaultSession
0x00052c4b	session_03
0x00052c57	extendedDiagnosticSession
0x00052c77	service_22_p4_max_00
0x00052dea	session_02
0x00052df6	programmingSession
0x00052e0f	service_22_p4_max_01
0x00052e72	nrc_13
0x00052e7a	incorrectMessageLengthOrInvalidFormat
0x00052eb8	nrc_14
0x00052ec0	responseTooLong
0x00052ee8	nrc_22
0x00052ef0	conditionsNotCorrect
0x00052f1d	nrc_31
0x00052f25	requestOutOfRange
0x00052f4f	nrc_86
0x00052f57	temperatureTooHigh
0x00052f82	nrc_87
0x00052f8a	temperatureTooLow
0x00052fb4	nrc_88
0x00052fbc	vehicleSpeedTooHigh
0x00052fe8	nrc_92
0x00052ff0	voltageTooHigh
0x00053017	nrc_93
0x0005301f	voltageTooLow
0x00053047	service_22
0x00053053	ReadDataByIdentifier
0x000530a8	did_F203
0x000530b2	DynamicPeriodicDidNo3
0x00053322	session_01
0x0005332e	defaultSession
0x00053439	session_03
0x00053445	extendedDiagnosticSession
0x00053465	service_22_p4_max_00
0x000535d8	session_02
0x000535e4	programmingSession
0x000535fd	service_22_p4_max_01
0x00053660	nrc_13
0x00053668	incorrectMessageLengthOrInvalidFormat
0x000536a6	nrc_14
0x000536ae	responseTooLong
0x000536d6	nrc_22
0x000536de	conditionsNotCorrect
0x0005370b	nrc_31
0x00053713	requestOutOfRange
0x0005373d	nrc_86
0x00053745	temperatureTooHigh
0x00053770	nrc_87
0x00053778	temperatureTooLow
0x000537a2	nrc_88
0x000537aa	vehicleSpeedTooHigh
0x000537d6	nrc_92
0x000537de	voltageTooHigh
0x00053805	nrc_93
0x0005380d	voltageTooLow
0x00053835	service_22
0x00053841	ReadDataByIdentifier
0x00053896	did_F204
0x000538a0	DynamicPeriodicDidNo4
0x00053ae1	session_01
0x00053aed	defaultSession
0x00053bf8	session_03
0x00053c04	extendedDiagnosticSession
0x00053c24	service_10_p4_max_00
0x00053d97	session_02
0x00053da3	programmingSession
0x00053dbc	service_10_p4_max_01
0x00053e03	nrc_12
0x00053e0b	subFunctionNotSupported
0x00053e3b	nrc_13
0x00053e43	incorrectMessageLengthOrInvalidFormat
0x00053e83	service_10
0x00053e8f	DiagnosticSessionControl
0x00053ecb	service_10_sf_01
0x00053efc	service_10_sf_02
0x00053f29	service_10_sf_03
0x00054174	session_01
0x00054180	defaultSession
0x0005428b	session_03
0x00054297	extendedDiagnosticSession
0x000542b7	service_11_p4_max_00
0x0005442a	session_02
0x00054436	programmingSession
0x0005444f	service_11_p4_max_01
0x00054496	nrc_12
0x0005449e	subFunctionNotSupported
0x000544ce	nrc_13
0x000544d6	incorrectMessageLengthOrInvalidFormat
0x00054516	service_11
0x00054522	ECUReset
0x0005454d	service_11_sf_01
0x0005455f	hardReset
0x00054794	session_01
0x000547a0	defaultSession
0x000548ab	session_03
0x000548b7	extendedDiagnosticSession
0x000548d7	service_14_p4_max_00
0x00054931	nrc_11
0x00054939	serviceNotSupported
0x00054965	nrc_13
0x0005496d	incorrectMessageLengthOrInvalidFormat
0x000549ab	nrc_31
0x000549b3	requestOutOfRange
0x000549dd	nrc_78
0x000549e5	requestCorrectlyReceived-ResponsePending
0x00054a28	service_14
0x00054a34	ClearDiagnosticInformation
0x00054c79	session_01
0x00054c85	defaultSession
0x00054d90	session_03
0x00054d9c	extendedDiagnosticSession
0x00054dbc	service_19_p4_max_00
0x00054dff	nrc_11
0x00054e07	serviceNotSupported
0x00054e33	nrc_12
0x00054e3b	subFunctionNotSupported
0x00054e6b	nrc_13
0x00054e73	incorrectMessageLengthOrInvalidFormat
0x00054eb1	nrc_31
0x00054eb9	requestOutOfRange
0x00054ee5	service_19
0x00054ef1	ReadDTCInformation
0x00054f22	service_19_sf_01
0x00054f34	reportNumberOfDTCByStatusMask
0x00054f6a	service_19_sf_02
0x00054f7c	reportDTCByStatusMask
0x00054faa	service_19_sf_04
0x00054fbc	reportDTCSnapshotRecordByDTCNumber
0x00054ff7	service_19_sf_06
0x00055009	reportDTCExtDataRecordByDTCNumber
0x00055043	service_19_sf_0a
0x00055055	reportSupportedDTC
0x0005529b	session_01
0x000552a7	defaultSession
0x000553b2	session_03
0x000553be	extendedDiagnosticSession
0x000553de	service_22_p4_max_00
0x00055551	session_02
0x0005555d	programmingSession
0x00055576	service_22_p4_max_01
0x000555d9	nrc_13
0x000555e1	incorrectMessageLengthOrInvalidFormat
0x0005561f	nrc_14
0x00055627	responseTooLong
0x0005564f	nrc_22
0x00055657	conditionsNotCorrect
0x00055684	nrc_31
0x0005568c	requestOutOfRange
0x000556b6	nrc_86
0x000556be	temperatureTooHigh
0x000556e9	nrc_87
0x000556f1	temperatureTooLow
0x0005571b	nrc_88
0x00055723	vehicleSpeedTooHigh
0x0005574f	nrc_92
0x00055757	voltageTooHigh
0x0005577e	nrc_93
0x00055786	voltageTooLow
0x000557ae	service_22
0x000557ba	ReadDataByIdentifier
0x0005592b	session_03
0x00055937	extendedDiagnosticSession
0x00055957	service_23_p4_max_00
0x000559bb	nrc_13
0x000559c3	incorrectMessageLengthOrInvalidFormat
0x00055a01	nrc_31
0x00055a09	requestOutOfRange
0x00055a35	service_23
0x00055a41	ReadMemoryByAddress
0x00055bb0	session_03
0x00055bbc	extendedDiagnosticSession
0x00055bdc	service_27_p4_max_00
0x00055d4f	session_02
0x00055d5b	programmingSession
0x00055d74	service_27_p4_max_01
0x00055db7	nrc_12
0x00055dbf	subFunctionNotSupported
0x00055def	nrc_13
0x00055df7	incorrectMessageLengthOrInvalidFormat
0x00055e35	nrc_24
0x00055e3d	requestSequenceError
0x00055e6a	nrc_35
0x00055e72	invalidKey
0x00055e95	nrc_7E
0x00055e9d	subFunctionNotSupportedInActiveSession
0x00055edc	nrc_7F
0x00055ee4	serviceNotSupportedInActiveSession
0x00055f21	service_27
0x00055f2d	SecurityAccess
0x00055f58	service_27_sf_01
0x00055f6a	requestSeed
0x00055f8c	service_27_sf_02
0x00055f9e	sendKey
0x00055fba	service_27_sf_03
0x00055fe3	service_27_sf_04
0x0005615f	session_03
0x0005616b	extendedDiagnosticSession
0x0005618b	service_2A_p4_max_00
0x000561d1	sendAtSlowRate
0x000561f6	sendAtMediumRate
0x0005621d	sendAtFastRate
0x00056242	stopSending
0x0005627a	nrc_13
0x00056282	incorrectMessageLengthOrInvalidFormat
0x000562c0	nrc_31
0x000562c8	requestOutOfRange
0x000562f2	nrc_7F
0x000562fa	serviceNotSupportedInActiveSession
0x00056337	service_2A
0x00056343	ReadDataByPeriodicIdentifier
0x000564c4	session_03
0x000564d0	extendedDiagnosticSession
0x000564f0	service_2C_p4_max_00
0x00056556	nrc_12
0x0005655e	subFunctionNotSupported
0x0005658e	nrc_13
0x00056596	incorrectMessageLengthOrInvalidFormat
0x000565d4	nrc_31
0x000565dc	requestOutOfRange
0x00056608	service_2C
0x00056614	DynamicallyDefineDataIdentifier
0x0005664e	service_2C_sf_01
0x00056660	defineByIdentifier
0x00056687	service_2C_sf_02
0x00056699	defineByMemoryAddress
0x000566c3	service_2C_sf_03
0x000566d5	clearDynamicallyDefinedDataIdentifier
0x00056875	session_03
0x00056881	extendedDiagnosticSession
0x000568a1	service_2E_p4_max_00
0x000568e0	nrc_13
0x000568e8	incorrectMessageLengthOrInvalidFormat
0x00056926	nrc_22
0x0005692e	conditionsNotCorrect
0x0005695b	nrc_31
0x00056963	requestOutOfRange
0x0005698d	nrc_78
0x00056995	requestCorrectlyReceived-ResponsePending
0x000569d8	service_2E
0x000569e4	WriteDataByIdentifier
0x00056b57	session_03
0x00056b63	extendedDiagnosticSession
0x00056b83	service_2F_p4_max_00
0x00056bb5	iocp0
0x00056bbc	returnControlToECU
0x00056bda	iocp3
0x00056be1	shortTermAdjustment
0x00056bfc	service_2F_params_1
0x00056c32	nrc_11
0x00056c3a	serviceNotSupported
0x00056c66	nrc_13
0x00056c6e	incorrectMessageLengthOrInvalidFormat
0x00056cac	nrc_31
0x00056cb4	requestOutOfRange
0x00056cde	nrc_7F
0x00056ce6	serviceNotSupportedInActiveSession
0x00056d23	service_2F
0x00056d2f	InputOutputControlByIdentifier
0x00056eb6	session_03
0x00056ec2	extendedDiagnosticSession
0x00056ee2	service_31_p4_max_00
0x00057059	session_02
0x00057065	programmingSession
0x0005707e	service_31_p4_max_01
0x000570c1	nrc_12
0x000570c9	subFunctionNotSupported
0x000570f9	nrc_13
0x00057101	incorrectMessageLengthOrInvalidFormat
0x0005713f	nrc_21
0x00057147	busyRepeatRequest
0x00057171	nrc_22
0x00057179	conditionsNotCorrect
0x000571a6	nrc_24
0x000571ae	requestSequenceError
0x000571db	nrc_31
0x000571e3	requestOutOfRange
0x0005720d	nrc_33
0x00057215	securityAccessDenied
0x00057242	nrc_72
0x0005724a	generalProgrammingFailure
0x0005727c	nrc_78
0x00057284	requestCorrectlyReceived-ResponsePending
0x000572c5	nrc_7F
0x000572cd	serviceNotSupportedInActiveSession
