# G2427628.mdx  size=2,300,917 B  records=38422
0x00000973	pll_1
0x001c9841	Cluster Message: "Pre-Collision Assist Not Available" AND If ACC is turned on "Cruise Not Available"
0x001c98a7	-Pass: GSM_LostCom=TRUE -Fail: GSM_LostCom!=TRUE
0x001c990f	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c9951	dtc_C103_fi_0
0x001c9965	Lost Communication With Gear Shift Control Module A
0x001c999a	dtc_C103
0x001c9a00	Loss of CMbB, FCW, ACC, TJA, HA, CBDB
0x001c9a27	-Pass: Supplier Determined Note: -Fail: Supplier Determined
0x001c9a9a	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c9adc	dtc_C104_fi_0
0x001c9af0	Lost Communication With Cruise Control Module
0x001c9b1f	dtc_C104
0x001c9c73	Loss of AutoHitch, RBA feature
0x001c9c93	-Pass: ABS_LostCom=TRUE|SOD_ABS_LostComm = TRUE -Fail: ABS_LostCom!=TRUE&SOD_ABS_LostComm != TRUE
0x001c9d2c	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c9d6e	dtc_C121_fi_0
0x001c9d82	Lost Communication With Anti-Lock Brake System (ABS) Control Module "A"
0x001c9dcb	dtc_C121
0x001c9e31	SRP suppressed
0x001c9e41	-Pass: VDM_LostCom = TRUE -Fail: VDM_LostCom != TRUE
0x001c9ead	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c9eef	dtc_C122_fi_0
0x001c9f03	Lost Communication With Vehicle Dynamics Control Module
0x001c9f3c	dtc_C122
0x001ca090	"Pre-Collision Assist Not Available" AND If ACC is turned on "Cruise Not Available". LKS supressed telltale in cluster
0x001ca108	-Pass: SECM_LostCom= TRUE -Fail: SECM_LostCom!= TRUE
0x001ca174	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ca1b6	dtc_C130_fi_0
0x001ca1ca	Lost Communication With Steering Effort Control Module
0x001ca202	dtc_C130
0x001ca35c	-Pass: PSCM_LostCom= TRUE -Fail: PSCM_LostCom!= TRUE
0x001ca3c8	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ca40a	dtc_C131_fi_0
0x001ca41e	Lost Communication With Power Steering Control Module "A"
0x001ca459	dtc_C131
0x001ca4bf	BPA switch (if wired to the ATCM) will not be operational
0x001ca4fa	-Pass: ATCM_LostComm = TRUE -Fail: ATCM_LostComm != TRUE
0x001ca56a	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ca5ac	dtc_C138_fi_0
0x001ca5c0	Lost Communication with All Terrain Control Module
0x001ca5f4	dtc_C138
0x001ca748	Cluster Message: "Pre-Collision Assist Not Available" AND If ACC is turned on "Cruise Not Available"
0x001ca7ae	-Pass: BCM_LostCom= TRUE|SOD_BCM_LostComm = TRUE -Fail: BCM_LostCom!= TRUE&SOD_BCM_LostComm != TRUE
0x001ca849	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ca88b	dtc_C140_fi_0
0x001ca89f	Lost Communication With Body Control Module
0x001ca8cc	dtc_C140
0x001ca936	-Pass: ECG_LostCom = TRUE -Fail: ECG_LostCom != TRUE
0x001ca9a3	dtc_C146_fi_0
0x001ca9b7	Lost Communication With Serial Data Gateway "A"
0x001ca9e8	dtc_C146
0x001cab3c	Cluster Message: "Pre-Collision Assist Not Available" AND If ACC is turned on "Cruise Not Available"
0x001caba2	-Pass: RCM_LostCom=TRUE|SOD_RCM_LostComm = TRUE -Fail: RCM_LostCom!=TRUE&SOD_RCM_LostComm != TRUE
0x001cac3b	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cac7d	dtc_C151_fi_0
0x001cac91	Lost Communication With Restraints Control Module
0x001cacc4	dtc_C151
0x001cae18	Loss of RBA
0x001cae25	-Pass: IPC_LostCom=TRUE|SOD_IPC_LostComm = TRUE -Fail: IPC_LostCom!=TRUE&SOD_IPC_LostComm != TRUE
0x001caebe	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001caf00	dtc_C155_fi_0
0x001caf14	Lost Communication With Instrument Panel Cluster (IPC) Control Module
0x001caf5b	dtc_C155
0x001cafc1	BPA, APA (if available), RBA (if available) may experience false or missed detections
0x001cb018	-Pass: HVAC_LostComm = TRUE -Fail: HVAC_LostComm != TRUE
0x001cb089	dtc_C164_fi_0
0x001cb09d	Lost Communication With HVAC Control Module "A"
0x001cb0ce	dtc_C164
0x001cb134	Loss of BLIS, CTA, RBA ("System Failure" warning in HMI)
0x001cb16e	-Pass: SOD_DDM_LostComm = TRUE -Fail: SOD_DDM_LostComm != TRUE
0x001cb1e4	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cb226	dtc_C199_fi_0
0x001cb23a	Lost Communication With "Door Control Module A"
0x001cb26b	dtc_C199
0x001cb2d1	Loss of BLIS, CTA, RBA ("System Failure" warning in HMI)
0x001cb30b	-Pass: SOD_PDM_LostComm = TRUE -Fail: SOD_PDM_LostComm != TRUE
0x001cb381	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cb3c3	dtc_C200_fi_0
0x001cb3d7	Lost Communication With "Door Control Module B"
0x001cb408	dtc_C200
0x001cb472	- Pass: DCME_LostComm = TRUE - Fail: DCME_LostComm != TRUE
0x001cb4e5	dtc_C203_fi_0
0x001cb4f9	Lost Communication With "Door Control Module E"
0x001cb52a	dtc_C203
0x001cb594	- Pass: DCMF_LostComm = TRUE - Fail: DCMF_LostComm != TRUE
0x001cb607	dtc_C204_fi_0
0x001cb61b	Lost Communication With "Door Control Module F"
0x001cb64c	dtc_C204
0x001cb6b6	- Pass: DCMG_LostComm = TRUE - Fail: DCMG_LostComm != TRUE
0x001cb729	dtc_C205_fi_0
0x001cb73d	Lost Communication With "Door Control Module G"
0x001cb76e	dtc_C205
0x001cb7d8	- Pass: DCMH_LostComm = TRUE - Fail: DCMH_LostComm != TRUE
0x001cb84b	dtc_C20B_fi_0
0x001cb85f	Lost Communication With Door Control Module "H"
0x001cb890	dtc_C20B
0x001cb9e4	Cluster Message: "Pre-Collision Assist Not Available" AND If ACC is turned on "Cruise Not Available"
0x001cba4a	-Pass: SCCM_LostCom= TRUE -Fail: SCCM_LostCom!= TRUE
0x001cbab6	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cbaf8	dtc_C212_fi_0
0x001cbb0c	Lost Communication With Steering Column Control Module
0x001cbb44	dtc_C212
0x001cbc65	Pass: BLEM_LostComm != TRUE Fail: BLEM_LostComm = TRUE
0x001cbcd4	dtc_C214_fi_0
0x001cbce8	Lost Communication With Remote Function Actuation Module
0x001cbd22	dtc_C214
0x001cbd8c	-Pass: RGTM_LostCom = TRUE -Fail: RGTM_LostCom != TRUE
0x001cbdfb	dtc_C230_fi_0
0x001cbe0f	Lost Communication With Rear Gate Module
0x001cbe39	dtc_C230
0x001cbe9f	RBA not operational
0x001cbeb4	-Pass: Supplier Determined -Fail: Supplier Determined
0x001cbf21	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cbf63	dtc_C232_fi_0
0x001cbf77	Lost Communication With Side Obstacle Detection Control Module "A"
0x001cbfbb	dtc_C232
0x001cc027	-Pass: Supplier Determined -Fail: Supplier Determined
0x001cc094	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cc0d6	dtc_C233_fi_0
0x001cc0ea	Lost Communication With Side Obstacle Detection Control Module "B"
0x001cc12e	dtc_C233
0x001cc194	SBLM Suppressed
0x001cc1a5	-Pass: HCM_LostComm = TRUE -Fail: HCM_LostComm != TRUE
0x001cc213	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cc255	dtc_C241_fi_0
0x001cc269	Lost Communication With Headlamp Control Module "A"
0x001cc29e	dtc_C241
0x001cc304	CEA denied
0x001cc310	-Pass: Supplier Determined -Fail: Supplier Determined
0x001cc37d	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cc3bf	dtc_C24E_fi_0
0x001cc3d3	Lost Communication With Side Obstacle Detection Control Module "C"
0x001cc417	dtc_C24E
0x001cc483	-Pass: Supplier Determined -Fail: Supplier Determined
0x001cc4f0	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cc532	dtc_C24F_fi_0
0x001cc546	Lost Communication With Side Obstacle Detection Control Module "D"
0x001cc58a	dtc_C24F
0x001cc5f0	RPA will not automatically disable if a trailer is electrically connected to the vehicle. LCWA Suppressed.
0x001cc65c	-Pass: TRM_LostComm = TRUE -Fail: TRM_LostComm != TRUE
0x001cc6ca	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cc70c	dtc_C252_fi_0
0x001cc720	Lost Communication With Lighting Control Module- Rear "B"
0x001cc75b	dtc_C252
0x001cc8b5	-Pass: APIM_LostCom= TRUE -Fail: APIM_LostCom!= TRUE
0x001cc921	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cc963	dtc_C253_fi_0
0x001cc977	Lost Communication With Accessory Protocol Interface Module
0x001cc9b4	dtc_C253
0x001cca1a	HA Denied
0x001cca25	-Pass: DSMC_LostComm = TRUE -Fail: DSMC_LostComm != TRUE
0x001cca95	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ccad7	dtc_C264_fi_0
0x001ccaeb	Lost Communication With Camera Module- Rear
0x001ccb18	dtc_C264
0x001ccc5c	-Pass: PCMH_LostCom= TRUE -Fail: PCMH_LostCom!= TRUE
0x001cccc8	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ccd0a	dtc_C293_fi_0
0x001ccd1e	Lost Communication with Hybrid/EV Powertrain Control Module "A"
0x001ccd5f	dtc_C293
0x001ccdc5	Incorrect or no camera view available. Inaccurate BPA and APA operation. RBA not operational
0x001cceb0	POST
0x001ccee5	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ccf27	dtc_C300_fi_0
0x001ccf3b	Internal Control Module Software Incompatibility
0x001ccf6d	dtc_C300
0x001cd0b1	-Pass: PCM_InvalidRollCnt = TRUE -Fail: PCM_InvalidRollCnt != TRUE
0x001cd12c	dtc_C401_fi_0
0x001cd1af	Loss of TJA, AHB LKS, LCWA, TSR, IACC, WWA, SBLM, CBDB, SRP, DAS
0x001cd1f1	-Pass: PCM_InvalidChkSum= TRUE -Fail: PCM_InvalidChkSum != TRUE
0x001cd269	dtc_C401_fi_1
0x001cd3de	-Pass: PCM_InvalidData= TRUE|SOD_PCM_InvalidData= TRUE -Fail: PCM_InvalidData!= TRUE&SOD_RCM_InvalidData != TRUE
0x001cd486	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cd4c8	dtc_C401_fi_2
0x001cd4dc	Invalid Data Received from ECM/PCM A
0x001cd502	dtc_C401
0x001cd656	Cluster Message: "Pre-Collision Assist Not Available" AND If ACC is turned on "Cruise Not Available"
0x001cd6bc	-Pass: TCM_InvalidData= TRUE|SOD_RCM_InvalidData= TRUE -Fail: TCM_InvalidData!= TRUE&SOD_TCM_InvalidData != TRUE
0x001cd764	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cd7a6	dtc_C402_fi_0
0x001cd7ba	Invalid Data Received from TCM
0x001cd7da	dtc_C402
0x001cd92e	Cluster Message: "Pre-Collision Assist Not Available" AND If ACC is turned on "Cruise Not Available"
0x001cd994	-Pass: GSM_InvalidData= TRUE -Fail: GSM_InvalidData!= TRUE
0x001cda06	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cda48	dtc_C404_fi_0
0x001cda5c	Invalid Data Received from Gear Shift Control Module A
0x001cda94	dtc_C404
0x001cdafa	Loss of CMbB, FCW, ACC, TJA, CBDB
0x001cdb59	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cdb9b	dtc_C405_fi_0
0x001cdbaf	Invalid Data Received From Cruise Control Module
0x001cdbe1	dtc_C405
0x001cdd5c	-Pass: ABS_InvalidRollCnt = TRUE -Fail: ABS_InvalidRollCnt!= TRUE
0x001cddd5	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cde17	dtc_C415_fi_0
0x001cde9e	-Pass: ABS_InvalidChkSum= TRUE -Fail: ABS_InvalidChkSum!= TRUE
0x001cdf14	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cdf56	dtc_C415_fi_1
0x001cdfdd	-Pass: ABS_InvalidData= TRUE|SOD_ABS_InvalidData = TRUE -Fail: ABS_InvalidData!= TRUE&SOD_ABS_InvalidData != TRUE
0x001ce086	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ce0c8	dtc_C415_fi_2
0x001ce0dc	Invalid Data Received from Anti-Lock Brake System (ABS) Control Module "A"
0x001ce128	dtc_C415
0x001ce18e	Cluster Message: "SRP Not Available"
0x001ce1b4	-Pass: VDM_InvalidData = TRUE -Fail: VDM_InvalidData!= TRUE
0x001ce227	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ce269	dtc_C416_fi_0
0x001ce27d	Invalid Data Received From Vehicle Dynamics Control Module
0x001ce2b9	dtc_C416
0x001ce40d	Cluster Message: "Pre-Collision Assist Not Available" AND If ACC is turned on "Cruise Not Available"
0x001ce473	-Pass: SECM_InvalidData= TRUE -Fail: SECM_InvalidData!= TRUE
0x001ce4e7	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ce529	dtc_C419_fi_0
0x001ce53d	Invalid Data Received From Steering Effort Control Module
0x001ce578	dtc_C419
0x001ce605	-Pass: PSCM_InvalidRollCnt = TRUE -Fail: PSCM_InvalidRollCnt != TRUE
0x001ce64c	500ms
0x001ce683	dtc_C420_fi_0
0x001ce70a	-Pass: PSCM_InvalidChkSum = TRUE -Fail: PSCM_InvalidChkSum != TRUE
0x001ce785	dtc_C420_fi_1
0x001ce8fc	-Pass: PSCM_InvalidData= TRUE -Fail: PSCM_InvalidData!= TRUE
0x001ce970	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ce9b2	dtc_C420_fi_2
0x001ce9c6	Invalid Data Received from Power Steering Control Module "A"
0x001cea04	dtc_C420
0x001ceaf3	Pass: BCM_InvalidData!= TRUE Fail: BCM_InvalidData= TRUE
0x001ceb63	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ceba5	dtc_C422_fi_0
0x001cebb9	Invalid Data Received From Body Control Module
0x001cebe9	dtc_C422
0x001ced43	-Pass: IPC_InvalidData= TRUE -Fail: IPC_InvalidData!= TRUE
0x001cedb5	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cedf7	dtc_C423_fi_0
0x001cee0b	Invalid Data Received from Instrument Panel Cluster Control Module
0x001cee4f	dtc_C423
0x001ceeb5	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display
0x001cef20	-Pass: HVAC_InvalidData= TRUE -Fail: HVAC_InvalidData!= TRUE
0x001cef94	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cefd6	dtc_C424_fi_0
0x001cefea	Invalid Data Received from HVAC Control Module "A"
0x001cf01e	dtc_C424
0x001cf172	Cluster Message: "Pre-Collision Assist Not Available" AND If ACC is turned on "Cruise Not Available"
0x001cf1d8	-Pass: SCCM_InvalidData= TRUE -Fail: SCCM_InvalidData!= TRUE
0x001cf24c	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cf28e	dtc_C429_fi_0
0x001cf2a2	Invalid Data Received From Steering Column Control Module
0x001cf2dd	dtc_C429
0x001cf366	BPA, APA (if available), RBA (if available) may experience false or missed detections Yaw rate trailer angle inop
0x001cf4c6	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cf508	dtc_C452_fi_0
0x001cf671	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cf6b3	dtc_C452_fi_1
0x001cf828	-Pass: RCM_InvalidData= TRUE -Fail: RCM_InvalidData!= TRUE
0x001cf89a	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cf8dc	dtc_C452_fi_2
0x001cf8f0	Invalid Data Received From Restraints Control Module
0x001cf926	dtc_C452
0x001cf98c	Loss of BLIS, CTA, RBA ("System Failure" warning in HMI)
0x001cf9c6	-Pass: SOD_DDM_InvalidData= TRUE -Fail: SOD_DDM_InvalidData != TRUE
0x001cfa41	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cfa83	dtc_C49A_fi_0
0x001cfa97	Invalid Data Received From "Door Control Module A"
0x001cfacb	dtc_C49A
0x001cfb31	Loss of BLIS, CTA, RBA ("System Failure" warning in HMI)
0x001cfb6b	-Pass: SOD_PDM_InvalidData= TRUE -Fail: SOD_PDM_InvalidData != TRUE
0x001cfbe6	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001cfc28	dtc_C501_fi_0
0x001cfc3c	Invalid Data Received From Door Control Module "B"
0x001cfc70	dtc_C501
0x001cfcfd	PASS: BLEM_InvalidRollCnt1!= TRUE FAIL: BLEM_InvalidRollCnt1= TRUE
0x001cfd78	dtc_C515_fi_0
0x001cfdff	PASS: BLEM__InvalidChkSum1!= TRUE FAIL: BLEM__InvalidChkSum1= TRUE
0x001cfe7a	dtc_C515_fi_1
0x001cfe8e	Invalid Data Received From Remote Function Actuation Module
0x001cfecb	dtc_C515
0x001cff35	-Pass: RGTM_InvalidData = TRUE -Fail: RGTM_InvalidData != TRUE
0x001cffac	dtc_C531_fi_0
0x001cffc0	Invalid Data Received From Rear Gate Module
0x001cffed	dtc_C531
0x001d0053	CEA denied, LCWA Suppressed, AH denied
0x001d007b	-Pass: Supplier Determined -Fail: Supplier Determined
0x001d00e8	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d012a	dtc_C533_fi_0
0x001d013e	Invalid Data Received From Side Obstacle Detection Control Module "A"
0x001d0185	dtc_C533
0x001d01f1	-Pass: Supplier Determined -Fail: Supplier Determined
0x001d025e	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d02a0	dtc_C534_fi_0
0x001d02b4	Invalid Data Received From Side Obstacle Detection Control Module "B"
0x001d02fb	dtc_C534
0x001d0361	CEA Denied
0x001d036d	-Pass: Supplier Determined -Fail: Supplier Determined
0x001d03da	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d041c	dtc_C54F_fi_0
0x001d0430	Invalid Data Received From Side Obstacle Detection Control Module "C"
0x001d0477	dtc_C54F
0x001d04e3	-Pass: Supplier Determined -Fail: Supplier Determined
0x001d0550	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d0592	dtc_C550_fi_0
0x001d05a6	Invalid Data Received From Side Obstacle Detection Control Module "D"
0x001d05ed	dtc_C550
0x001d06fa	-Pass: APIM_InvalidData= TRUE -Fail: APIM_InvalidData!= TRUE
0x001d076e	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d07b0	dtc_C554_fi_0
0x001d07c4	Invalid Data Received From Accessory Protocol Interface Module
0x001d0804	dtc_C554
0x001d088d	Loss of Highway Assist ("Active Drive Assist not Available" warning in HMI)
0x001d08da	-Pass: DSMC__InvalidRollCnt = TRUE -Fail: DSMC__InvalidRollCnt!= TRUE
0x001d0957	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d0999	dtc_C565_fi_0
0x001d0a20	-Pass: DSMC__InvalidChkSum = TRUE -Fail: DSMC__InvalidChkSum!= TRUE
0x001d0a9b	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d0add	dtc_C565_fi_1
0x001d0b64	-Pass: DSMC__InvalidData = TRUE -Fail: DSMC__InvalidData!= TRUE
0x001d0bdb	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d0c1d	dtc_C565_fi_2
0x001d0c31	Invalid Data Received From Camera Module-Rear
0x001d0c60	dtc_C565
0x001d0d87	-Pass: PCMH_InvalidData= TRUE -Fail: PCMH_InvalidData!= TRUE
0x001d0dfb	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d0e3d	dtc_C594_fi_0
0x001d0e51	Invalid Data Received From Hybrid/EV Powertrain Control Module "A"
0x001d0e95	dtc_C594
0x001d0ef7	Heater disabled. Heater function disabled until service action is taken
0x001d0f40	Potential for increased camera blockage and decreased feature availabitlity
0x001d106e	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H Pin #1 Heater Ground Pin #8 Heater Power
0x001d10d9	dtc_D000_fi_0
0x001d10ed	Solid State Driver Protection Active -Driver Disabled
0x001d1124	dtc_D000
0x001d127a	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d12bc	dtc_D00B_fi_0
0x001d12d0	Semi-Automatic Parallel Parking System
0x001d12f8	dtc_D00B
0x001d1362	- Pass: SOD_GFM2_LostComm = TRUE - Fail: SOD_GFM2_LostComm != TRUE
0x001d13dd	dtc_D020_fi_0
0x001d13f1	Lost Communication With Generic Function Module 2
0x001d1424	dtc_D020
0x001d148e	- Pass: SOD_GFM2_InvalidData = TRUE - Fail: SOD_GFM2_InvalidData != TRUE
0x001d150f	dtc_D021_fi_0
0x001d1523	Invalid Data Received From Generic Function Module 2
0x001d1559	dtc_D021
0x001d15c3	- Pass: SOD_GRM3_LostComm = TRUE - Fail: SOD_GRM3_LostComm != TRUE
0x001d163e	dtc_D036_fi_0
0x001d1652	Lost Communication With Generic Function Module 3
0x001d1685	dtc_D036
0x001d16ef	- Pass: SOD_GFM3_InvalidData = TRUE - Fail: SOD_GFM3_InvalidData != TRUE
0x001d1770	dtc_D037_fi_0
0x001d1784	Invalid Data Received From Generic Function Module 3
0x001d17ba	dtc_D037
0x001d1882	dtc_D03C_fi_0
0x001d1896	Debug Interface
0x001d18a7	dtc_D03C
0x001d19f7	C: 500 ms D: 500ms
0x001d1a3b	dtc_D03E_fi_0
0x001d1a4f	Tailgate Top Rear Sensor Power Circuit
0x001d1a77	dtc_D03E
0x001d1bb5	C: 500 ms D:500ms
0x001d1bf8	dtc_D03F_fi_0
0x001d1d50	dtc_D03F_fi_1
0x001d1f15	dtc_D03F_fi_2
0x001d1f29	Tailgate Park Assist Sensor Module
0x001d1f4d	dtc_D03F
0x001d2097	dtc_E02B_fi_0
0x001d211e	-Pass: In_Use_Application_Key_Signing_Compare_Failure = TRUE -Fail: In_Use_Application_Key_Signing_Compare_Failure != TRUE
0x001d21d1	dtc_E02B_fi_1
0x001d21e5	In-Use Application Signing Key
0x001d2205	dtc_E02B
0x001d23f2	-Pass: Determining When a Module Configuration is Valid -Fail: Determining When a Module Configuration is Valid
0x001d2464	POST or M2/M3 Flash Completed
0x001d24b2	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d24f4	dtc_E100_fi_0
0x001d2508	Initial Configuration Not Complete
0x001d252c	dtc_E100
0x001d2592	Loss of CMBb, FCW, ACC, TJA, CEA, AHB, LKS, LCWA, TSR, ISA, IACC, WWA, SBLM, CBDB, HER, SRP, DAS, AH
0x001d26ed	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d272f	dtc_E101_fi_0
0x001d2743	Control Module Configuration Incompatible
0x001d276e	dtc_E101
0x001d27f7	Pre-Collision Assist Not Available
0x001d2964	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d29a6	dtc_E107_fi_0
0x001d2a2d	-Pass: AEB_Validity = FALSE -Fail: AEB_Validity != FALSE
0x001d2a9d	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d2adf	dtc_E107_fi_1
0x001d2af3	Collision Mitigation By Braking
0x001d2b14	dtc_E107
0x001d2b9d	Loss of ACC
0x001d2ccb	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d2d0d	dtc_E108_fi_0
0x001d2d21	Adaptive Cruise Control
0x001d2d3a	dtc_E108
0x001d2e4b	dtc_E11B_fi_0
0x001d2f56	dtc_E11B_fi_1
0x001d3061	dtc_E11B_fi_2
0x001d316c	dtc_E11B_fi_3
0x001d3277	dtc_E11B_fi_4
0x001d3382	dtc_E11B_fi_5
0x001d3396	Control Module Message Authentication
0x001d33bd	dtc_E11B
0x001d344a	-Pass: Control_Module_Secure_Boot_Invalid = TRUE -Fail: Control_Module_Secure_Boot_Invalid != TRUE
0x001d34e5	dtc_E121_fi_0
0x001d34f9	Control Module Secure Boot General Checksum Failure
0x001d352e	dtc_E121
0x001d382d	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d386f	dtc_E300_fi_0
0x001d39c1	-Pass: CarCfg_Implausible_Denied = TRUE -Fail: CarCfg_Implausible_Denied != TRUE
0x001d3a49	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d3a8b	dtc_E300_fi_1
0x001d3a9f	Central Configuration
0x001d3ab6	dtc_E300
0x001d3b20	-Pass : Perf_GatewayModule_EthernetError = TRUE -Fail : Perf_GatewayModule_EthernetError != TRUE
0x001d3bb9	dtc_E400_fi_0
0x001d3bcd	Ethernet Failure With Gateway Module A (GWM)
0x001d3bfb	dtc_E400
0x001d3e0b	-Pass: DTC_F00042 = SET_DTC Memory Failure DTCs -Fail: DTC_F00042 = CLEAR_DTC Memory Failure DTCs
0x001d3ea4	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001d3ee6	dtc_F000_fi_0
0x001d40f0	-Pass: DTC_F00049 = SET_DTC Hardware Failure DTCs -Fail: This DTC cannot be aged or cleared
0x001d4183	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H Pin #1 Heater Ground Pin #8 Heater Power
0x001d41ee	dtc_F000_fi_1
0x001d443a	dtc_F000_fi_2
