# G2201450.mdx  size=5,409,214 B  records=87301
0x0000084e	Body Control Module
0x00497421	did_fd6a_subfield_33_data_def
0x0049744d	did_FD6A_subfield_33
0x00497463	Antenna 0 Rdson
0x00497496	did_fd6a_subfield_34_data_def
0x004974c2	did_FD6A_subfield_34
0x004974d8	Antenna 1 Rdson
0x0049750b	did_fd6a_subfield_35_data_def
0x00497537	did_FD6A_subfield_35
0x0049754d	Antenna 2 Rdson
0x0049757c	did_fd6a_subfield_36_data_def
0x004975a8	did_FD6A_subfield_36
0x004975be	Antenna 3 Rdson
0x004975ed	did_fd6a_subfield_37_data_def
0x00497619	did_FD6A_subfield_37
0x0049762f	Antenna 4 Rdson
0x0049765e	did_fd6a_subfield_38_data_def
0x0049768a	did_FD6A_subfield_38
0x004976a0	Antenna 5 Rdson
0x004976cf	did_fd6a_subfield_39_data_def
0x004976fb	did_FD6A_subfield_39
0x00497711	Antenna 6 Rdson
0x00497740	did_fd6a_subfield_40_data_def
0x0049776c	did_FD6A_subfield_40
0x00497782	Antenna 7 Rdson
0x004977b1	did_fd6a_subfield_41_data_def
0x004977dd	did_FD6A_subfield_41
0x004977f3	Antenna 0 Drift
0x00497822	did_fd6a_subfield_42_data_def
0x0049784e	did_FD6A_subfield_42
0x00497864	Antenna 1 Drift
0x00497893	did_fd6a_subfield_43_data_def
0x004978bf	did_FD6A_subfield_43
0x004978d5	Antenna 2 Drift
0x00497904	did_fd6a_subfield_44_data_def
0x00497930	did_FD6A_subfield_44
0x00497946	Antenna 3 Drift
0x00497975	did_fd6a_subfield_45_data_def
0x004979a1	did_FD6A_subfield_45
0x004979b7	Antenna 4 Drift
0x004979e6	did_fd6a_subfield_46_data_def
0x00497a12	did_FD6A_subfield_46
0x00497a28	Antenna 5 Drift
0x00497a57	did_fd6a_subfield_47_data_def
0x00497a83	did_FD6A_subfield_47
0x00497a99	Antenna 6 Drift
0x00497ac8	did_fd6a_subfield_48_data_def
0x00497af4	did_FD6A_subfield_48
0x00497b0a	Antenna 7 Drift
0x00497b39	did_fd6a_subfield_49_data_def
0x00497b65	did_FD6A_subfield_49
0x00497b7b	Deviation tolerance
0x00497bb5	FALSE
0x00497bbc	did_fd6a_subfield_50_data_def_enum_1
0x00497bec	TRUE
0x00497bf2	did_fd6a_subfield_50_data_def_enum_2
0x00497c25	did_fd6a_subfield_50_data_def
0x00497c51	did_FD6A_subfield_50
0x00497c67	Enable current control
0x00497ca4	NORMAL
0x00497cac	did_fd6a_subfield_51_data_def_enum_1
0x00497cdc	AVERAGE
0x00497ce5	did_fd6a_subfield_51_data_def_enum_2
0x00497d18	did_fd6a_subfield_51_data_def
0x00497d44	did_FD6A_subfield_51
0x00497d5a	Calibration type
0x00497d74	did_FD6A
0x00497d7e	CurrentControl
0x00497fd4	session_01
0x00497fe0	defaultSession
0x004980eb	session_03
0x004980f7	extendedDiagnosticSession
0x00498117	service_22_p4_max_00
0x0049828a	session_02
0x00498296	programmingSession
0x004982af	service_22_p4_max_01
0x00498312	nrc_13
0x0049831a	incorrectMessageLengthOrInvalidFormat
0x00498358	nrc_22
0x00498360	conditionsNotCorrect
0x0049838d	nrc_31
0x00498395	requestOutOfRange
0x004983bf	nrc_33
0x004983c7	securityAccessDenied
0x004983f6	service_22
0x00498402	ReadDataByIdentifier
0x004984a2	did_fd6b_subfield_1_data_def
0x004984cd	did_FD6B_subfield_1
0x004984e2	Antenna 0 out 1
0x00498515	did_fd6b_subfield_2_data_def
0x00498540	did_FD6B_subfield_2
0x00498555	Antenna 0 out 2
0x00498588	did_fd6b_subfield_3_data_def
0x004985b3	did_FD6B_subfield_3
0x004985c8	Antenna 0 mux
0x004985f9	did_fd6b_subfield_4_data_def
0x00498624	did_FD6B_subfield_4
0x00498639	Antenna 0 users
0x0049866c	did_fd6b_subfield_5_data_def
0x00498697	did_FD6B_subfield_5
0x004986ac	Antenna 1 out 1
0x004986df	did_fd6b_subfield_6_data_def
0x0049870a	did_FD6B_subfield_6
0x0049871f	Antenna 1 out 2
0x00498752	did_fd6b_subfield_7_data_def
0x0049877d	did_FD6B_subfield_7
0x00498792	Antenna 1 mux
0x004987c3	did_fd6b_subfield_8_data_def
0x004987ee	did_FD6B_subfield_8
0x00498803	Antenna 1 users
0x00498836	did_fd6b_subfield_9_data_def
0x00498861	did_FD6B_subfield_9
0x00498876	Antenna 2 out 1
0x004988a9	did_fd6b_subfield_10_data_def
0x004988d5	did_FD6B_subfield_10
0x004988eb	Antenna 2 out 2
0x0049891e	did_fd6b_subfield_11_data_def
0x0049894a	did_FD6B_subfield_11
0x00498960	Antenna 2 mux
0x00498991	did_fd6b_subfield_12_data_def
0x004989bd	did_FD6B_subfield_12
0x004989d3	Antenna 2 users
0x00498a06	did_fd6b_subfield_13_data_def
0x00498a32	did_FD6B_subfield_13
0x00498a48	Antenna 3 out 1
0x00498a7b	did_fd6b_subfield_14_data_def
0x00498aa7	did_FD6B_subfield_14
0x00498abd	Antenna 3 out 2
0x00498af0	did_fd6b_subfield_15_data_def
0x00498b1c	did_FD6B_subfield_15
0x00498b32	Antenna 3 mux
0x00498b63	did_fd6b_subfield_16_data_def
0x00498b8f	did_FD6B_subfield_16
0x00498ba5	Antenna 3 users
0x00498bd4	did_fd6b_subfield_17_data_def
0x00498c00	did_FD6B_subfield_17
0x00498c16	Antenna 4 out 1
0x00498c45	did_fd6b_subfield_18_data_def
0x00498c71	did_FD6B_subfield_18
0x00498c87	Antenna 4 out 2
0x00498cb6	did_fd6b_subfield_19_data_def
0x00498ce2	did_FD6B_subfield_19
0x00498cf8	Antenna 4 mux
0x00498d25	did_fd6b_subfield_20_data_def
0x00498d51	did_FD6B_subfield_20
0x00498d67	Antenna 4 users
0x00498d96	did_fd6b_subfield_21_data_def
0x00498dc2	did_FD6B_subfield_21
0x00498dd8	Antenna 5 out 1
0x00498e07	did_fd6b_subfield_22_data_def
0x00498e33	did_FD6B_subfield_22
0x00498e49	Antenna 5 out 2
0x00498e78	did_fd6b_subfield_23_data_def
0x00498ea4	did_FD6B_subfield_23
0x00498eba	Antenna 5 mux
0x00498ee7	did_fd6b_subfield_24_data_def
0x00498f13	did_FD6B_subfield_24
0x00498f29	Antenna 5 users
0x00498f58	did_fd6b_subfield_25_data_def
0x00498f84	did_FD6B_subfield_25
0x00498f9a	Antenna 6 out 1
0x00498fc9	did_fd6b_subfield_26_data_def
0x00498ff5	did_FD6B_subfield_26
0x0049900b	Antenna 6 out 2
0x0049903a	did_fd6b_subfield_27_data_def
0x00499066	did_FD6B_subfield_27
0x0049907c	Antenna 6 mux
0x004990a9	did_fd6b_subfield_28_data_def
0x004990d5	did_FD6B_subfield_28
0x004990eb	Antenna 6 users
0x0049911a	did_fd6b_subfield_29_data_def
0x00499146	did_FD6B_subfield_29
0x0049915c	Antenna 7 out 1
0x0049918b	did_fd6b_subfield_30_data_def
0x004991b7	did_FD6B_subfield_30
0x004991cd	Antenna 7 out 2
0x004991fc	did_fd6b_subfield_31_data_def
0x00499228	did_FD6B_subfield_31
0x0049923e	Antenna 7 mux
0x0049926b	did_fd6b_subfield_32_data_def
0x00499297	did_FD6B_subfield_32
0x004992ad	Antenna 7 users
0x004992c6	did_FD6B
0x004992d0	AntennaMap
0x004993b0	did_fd70_subfield_1_data_def
0x004993db	did_FD70_subfield_1
0x004993f0	Zone index
0x00499472	did_fd70_subfield_2_data_def
0x0049949d	did_FD70_subfield_2
0x004994b2	Near field reference threshold
0x0049952a	did_fd70_subfield_3_data_def
0x00499555	did_FD70_subfield_3
0x0049956a	Cross talk offset
0x004995d5	did_fd70_subfield_4_data_def
0x00499600	did_FD70_subfield_4
0x00499615	Threshold 0
0x0049967a	did_fd70_subfield_5_data_def
0x004996a5	did_FD70_subfield_5
0x004996ba	Threshold 1
0x0049971f	did_fd70_subfield_6_data_def
0x0049974a	did_FD70_subfield_6
0x0049975f	Threshold 2
0x004997c0	did_fd70_subfield_7_data_def
0x004997eb	did_FD70_subfield_7
0x00499800	Threshold 3
0x00499861	did_fd70_subfield_8_data_def
0x0049988c	did_FD70_subfield_8
0x004998a1	Threshold 4
0x00499902	did_fd70_subfield_9_data_def
0x0049992d	did_FD70_subfield_9
0x00499942	Threshold 5
0x004999a3	did_fd70_subfield_10_data_def
0x004999cf	did_FD70_subfield_10
0x004999e5	Threshold 6
0x00499a46	did_fd70_subfield_11_data_def
0x00499a72	did_FD70_subfield_11
0x00499a88	Threshold 7
0x00499ab3	did_fd70_subfield_12_data_def
0x00499adf	did_FD70_subfield_12
0x00499af5	Near field reference antenna
0x00499b31	did_fd70_subfield_13_data_def
0x00499b5d	did_FD70_subfield_13
0x00499b73	Cross talk reference antenna
0x00499baf	did_fd70_subfield_14_data_def
0x00499bdb	did_FD70_subfield_14
0x00499bf1	Cross talk antennas
0x00499c24	did_fd70_subfield_15_data_def
0x00499c50	did_FD70_subfield_15
0x00499c66	Logic
0x00499c8b	did_fd70_subfield_16_data_def
0x00499cb7	did_FD70_subfield_16
0x00499ccd	Direct HFM antennas
0x00499d00	did_fd70_subfield_17_data_def
0x00499d2c	did_FD70_subfield_17
0x00499d42	Virtual HFM antennas
0x00499d60	did_FD70
0x00499d6a	Zone
0x00499e3a	did_fd71_subfield_1_data_def
0x00499e65	did_FD71_subfield_1
0x00499e7a	Antenna index
0x00499ea7	did_fd71_subfield_2_data_def
0x00499ed2	did_FD71_subfield_2
0x00499ee7	Diag register
0x00499efe	did_FD71
0x00499f08	AntennaDiagCFG
0x0049a15e	session_01
0x0049a16a	defaultSession
0x0049a275	session_03
0x0049a281	extendedDiagnosticSession
0x0049a2a1	service_22_p4_max_00
0x0049a414	session_02
0x0049a420	programmingSession
0x0049a439	service_22_p4_max_01
0x0049a49c	nrc_13
0x0049a4a4	incorrectMessageLengthOrInvalidFormat
0x0049a4e2	nrc_22
0x0049a4ea	conditionsNotCorrect
0x0049a517	nrc_31
0x0049a51f	requestOutOfRange
0x0049a549	nrc_33
0x0049a551	securityAccessDenied
0x0049a580	service_22
0x0049a58c	ReadDataByIdentifier
0x0049a620	did_fd72_subfield_1_data_def
0x0049a64b	did_FD72_subfield_1
0x0049a660	Diagnosed antennas
0x0049a692	did_fd72_subfield_2_data_def
0x0049a6bd	did_FD72_subfield_2
0x0049a6d2	Antenna 0 diagnosis
0x0049a705	did_fd72_subfield_3_data_def
0x0049a730	did_FD72_subfield_3
0x0049a745	Antenna 1 diagnosis
0x0049a778	did_fd72_subfield_4_data_def
0x0049a7a3	did_FD72_subfield_4
0x0049a7b8	Antenna 2 diagnosis
0x0049a7eb	did_fd72_subfield_5_data_def
0x0049a816	did_FD72_subfield_5
0x0049a82b	Antenna 3 diagnosis
0x0049a85e	did_fd72_subfield_6_data_def
0x0049a889	did_FD72_subfield_6
0x0049a89e	Antenna 4 diagnosis
0x0049a8d1	did_fd72_subfield_7_data_def
0x0049a8fc	did_FD72_subfield_7
0x0049a911	Antenna 5 diagnosis
0x0049a944	did_fd72_subfield_8_data_def
0x0049a96f	did_FD72_subfield_8
0x0049a984	Antenna 6 diagnosis
0x0049a9b7	did_fd72_subfield_9_data_def
0x0049a9e2	did_FD72_subfield_9
0x0049a9f7	Antenna 7 diagnosis
0x0049aa14	did_FD72
0x0049aa1e	AntennaDiagnosisResult
0x0049ac84	session_01
0x0049ac90	defaultSession
0x0049ad9b	session_03
0x0049ada7	extendedDiagnosticSession
0x0049adc7	service_22_p4_max_00
0x0049af3a	session_02
0x0049af46	programmingSession
0x0049af5f	service_22_p4_max_01
0x0049afc2	nrc_13
0x0049afca	incorrectMessageLengthOrInvalidFormat
0x0049b008	nrc_22
0x0049b010	conditionsNotCorrect
0x0049b03d	nrc_31
0x0049b045	requestOutOfRange
0x0049b06f	nrc_33
0x0049b077	securityAccessDenied
0x0049b0a6	service_22
0x0049b0b2	ReadDataByIdentifier
0x0049b14d	PASESEARCHTYPE_NULL
0x0049b162	did_fd73_subfield_1_data_def_enum_1
0x0049b191	APPROACH
0x0049b19b	did_fd73_subfield_1_data_def_enum_2
0x0049b1ca	CRYPTO_DF
0x0049b1d5	did_fd73_subfield_1_data_def_enum_3
0x0049b204	CRYPTO_DR
0x0049b20f	did_fd73_subfield_1_data_def_enum_4
0x0049b23e	CRYPTO_PF
0x0049b249	did_fd73_subfield_1_data_def_enum_5
0x0049b278	CRYPTO_PR
0x0049b283	did_fd73_subfield_1_data_def_enum_6
0x0049b2b2	CRYPTO_START
0x0049b2c0	did_fd73_subfield_1_data_def_enum_7
0x0049b2ef	CRYPTO_TRUNK
0x0049b2fd	did_fd73_subfield_1_data_def_enum_8
0x0049b32c	REGISTRY
0x0049b336	did_fd73_subfield_1_data_def_enum_9
0x0049b365	REGISTRY_DF
0x0049b372	did_fd73_subfield_1_data_def_enum_10
0x0049b3a2	REGISTRY_DISABLE
0x0049b3b4	did_fd73_subfield_1_data_def_enum_11
0x0049b3e4	REGISTRY_DR
0x0049b3f1	did_fd73_subfield_1_data_def_enum_12
0x0049b421	REGISTRY_PF
0x0049b42e	did_fd73_subfield_1_data_def_enum_13
0x0049b45e	REGISTRY_PR
0x0049b46b	did_fd73_subfield_1_data_def_enum_14
0x0049b49b	REGISTRY_TRUNK
0x0049b4ab	did_fd73_subfield_1_data_def_enum_15
0x0049b4de	did_fd73_subfield_1_data_def
0x0049b509	did_FD73_subfield_1
0x0049b51e	Key Search Type 1
0x0049b55a	INVALID
0x0049b563	did_fd73_subfield_2_data_def_enum_1
0x0049b592	VALID
0x0049b599	did_fd73_subfield_2_data_def_enum_2
0x0049b5cb	did_fd73_subfield_2_data_def
0x0049b5f6	did_FD73_subfield_2
0x0049b60b	Key_Search_Result 1
0x0049b642	did_fd73_subfield_3_data_def
0x0049b66d	did_FD73_subfield_3
0x0049b682	Key_Found 1
0x0049b705	did_fd73_subfield_4_data_def
0x0049b730	did_FD73_subfield_4
0x0049b745	Timestamp 1
0x0049b77f	did_fd73_subfield_5_data_def_enum_1
0x0049b7b2	did_fd73_subfield_5_data_def_enum_2
0x0049b7e5	did_fd73_subfield_5_data_def_enum_3
0x0049b818	did_fd73_subfield_5_data_def_enum_4
0x0049b84b	did_fd73_subfield_5_data_def_enum_5
0x0049b87e	did_fd73_subfield_5_data_def_enum_6
0x0049b8b1	did_fd73_subfield_5_data_def_enum_7
0x0049b8e4	did_fd73_subfield_5_data_def_enum_8
0x0049b917	did_fd73_subfield_5_data_def_enum_9
0x0049b94a	did_fd73_subfield_5_data_def_enum_10
0x0049b97e	did_fd73_subfield_5_data_def_enum_11
0x0049b9b2	did_fd73_subfield_5_data_def_enum_12
0x0049b9e6	did_fd73_subfield_5_data_def_enum_13
0x0049ba1a	did_fd73_subfield_5_data_def_enum_14
0x0049ba4e	did_fd73_subfield_5_data_def_enum_15
0x0049ba81	did_fd73_subfield_5_data_def
0x0049baac	did_FD73_subfield_5
0x0049bac1	Key Search Type 2
0x0049bb01	did_fd73_subfield_6_data_def_enum_1
0x0049bb34	did_fd73_subfield_6_data_def_enum_2
0x0049bb66	did_fd73_subfield_6_data_def
0x0049bb91	did_FD73_subfield_6
0x0049bba6	Key_Search_Result 2
0x0049bbdd	did_fd73_subfield_7_data_def
0x0049bc08	did_FD73_subfield_7
0x0049bc1d	Key_Found 2
0x0049bc82	did_fd73_subfield_8_data_def
0x0049bcad	did_FD73_subfield_8
0x0049bcc2	Timestamp 2
0x0049bcfc	did_fd73_subfield_9_data_def_enum_1
0x0049bd2f	did_fd73_subfield_9_data_def_enum_2
0x0049bd62	did_fd73_subfield_9_data_def_enum_3
0x0049bd95	did_fd73_subfield_9_data_def_enum_4
0x0049bdc8	did_fd73_subfield_9_data_def_enum_5
0x0049bdfb	did_fd73_subfield_9_data_def_enum_6
0x0049be2e	did_fd73_subfield_9_data_def_enum_7
0x0049be61	did_fd73_subfield_9_data_def_enum_8
0x0049be94	did_fd73_subfield_9_data_def_enum_9
0x0049bec7	did_fd73_subfield_9_data_def_enum_10
0x0049befb	did_fd73_subfield_9_data_def_enum_11
0x0049bf2f	did_fd73_subfield_9_data_def_enum_12
0x0049bf63	did_fd73_subfield_9_data_def_enum_13
0x0049bf97	did_fd73_subfield_9_data_def_enum_14
0x0049bfcb	did_fd73_subfield_9_data_def_enum_15
0x0049bffe	did_fd73_subfield_9_data_def
0x0049c029	did_FD73_subfield_9
0x0049c03e	Key Search Type 3
0x0049c07e	did_fd73_subfield_10_data_def_enum_1
0x0049c0b2	did_fd73_subfield_10_data_def_enum_2
0x0049c0e5	did_fd73_subfield_10_data_def
0x0049c111	did_FD73_subfield_10
0x0049c127	Key_Search_Result 3
0x0049c15e	did_fd73_subfield_11_data_def
0x0049c18a	did_FD73_subfield_11
0x0049c1a0	Key_Found 3
0x0049c205	did_fd73_subfield_12_data_def
0x0049c231	did_FD73_subfield_12
0x0049c247	Timestamp 3
0x0049c281	did_fd73_subfield_13_data_def_enum_1
0x0049c2b5	did_fd73_subfield_13_data_def_enum_2
0x0049c2e9	did_fd73_subfield_13_data_def_enum_3
0x0049c31d	did_fd73_subfield_13_data_def_enum_4
0x0049c351	did_fd73_subfield_13_data_def_enum_5
0x0049c385	did_fd73_subfield_13_data_def_enum_6
0x0049c3b9	did_fd73_subfield_13_data_def_enum_7
0x0049c3ed	did_fd73_subfield_13_data_def_enum_8
0x0049c421	did_fd73_subfield_13_data_def_enum_9
0x0049c455	did_fd73_subfield_13_data_def_enum_10
0x0049c48a	did_fd73_subfield_13_data_def_enum_11
0x0049c4bf	did_fd73_subfield_13_data_def_enum_12
0x0049c4f4	did_fd73_subfield_13_data_def_enum_13
0x0049c529	did_fd73_subfield_13_data_def_enum_14
0x0049c55e	did_fd73_subfield_13_data_def_enum_15
0x0049c592	did_fd73_subfield_13_data_def
0x0049c5be	did_FD73_subfield_13
0x0049c5d4	Key Search Type 4
0x0049c614	did_fd73_subfield_14_data_def_enum_1
0x0049c648	did_fd73_subfield_14_data_def_enum_2
0x0049c67b	did_fd73_subfield_14_data_def
0x0049c6a7	did_FD73_subfield_14
0x0049c6bd	Key_Search_Result 4
0x0049c6f4	did_fd73_subfield_15_data_def
0x0049c720	did_FD73_subfield_15
0x0049c736	Key_Found 4
0x0049c79b	did_fd73_subfield_16_data_def
0x0049c7c7	did_FD73_subfield_16
0x0049c7dd	Timestamp 4
0x0049c817	did_fd73_subfield_17_data_def_enum_1
0x0049c84b	did_fd73_subfield_17_data_def_enum_2
0x0049c87f	did_fd73_subfield_17_data_def_enum_3
0x0049c8b3	did_fd73_subfield_17_data_def_enum_4
0x0049c8e7	did_fd73_subfield_17_data_def_enum_5
0x0049c91b	did_fd73_subfield_17_data_def_enum_6
0x0049c94f	did_fd73_subfield_17_data_def_enum_7
0x0049c983	did_fd73_subfield_17_data_def_enum_8
0x0049c9b7	did_fd73_subfield_17_data_def_enum_9
0x0049c9eb	did_fd73_subfield_17_data_def_enum_10
0x0049ca20	did_fd73_subfield_17_data_def_enum_11
0x0049ca55	did_fd73_subfield_17_data_def_enum_12
0x0049ca8a	did_fd73_subfield_17_data_def_enum_13
0x0049cabf	did_fd73_subfield_17_data_def_enum_14
0x0049caf4	did_fd73_subfield_17_data_def_enum_15
0x0049cb28	did_fd73_subfield_17_data_def
0x0049cb54	did_FD73_subfield_17
0x0049cb6a	Key Search Type 5
0x0049cbaa	did_fd73_subfield_18_data_def_enum_1
0x0049cbde	did_fd73_subfield_18_data_def_enum_2
0x0049cc11	did_fd73_subfield_18_data_def
0x0049cc3d	did_FD73_subfield_18
0x0049cc53	Key_Search_Result 5
0x0049cc8a	did_fd73_subfield_19_data_def
0x0049ccb6	did_FD73_subfield_19
0x0049cccc	Key_Found 5
0x0049cd31	did_fd73_subfield_20_data_def
0x0049cd5d	did_FD73_subfield_20
0x0049cd73	Timestamp 5
0x0049cdad	did_fd73_subfield_21_data_def_enum_1
0x0049cde1	did_fd73_subfield_21_data_def_enum_2
0x0049ce15	did_fd73_subfield_21_data_def_enum_3
0x0049ce49	did_fd73_subfield_21_data_def_enum_4
0x0049ce7d	did_fd73_subfield_21_data_def_enum_5
0x0049ceb1	did_fd73_subfield_21_data_def_enum_6
0x0049cee5	did_fd73_subfield_21_data_def_enum_7
0x0049cf19	did_fd73_subfield_21_data_def_enum_8
0x0049cf4d	did_fd73_subfield_21_data_def_enum_9
0x0049cf81	did_fd73_subfield_21_data_def_enum_10
0x0049cfb6	did_fd73_subfield_21_data_def_enum_11
0x0049cfeb	did_fd73_subfield_21_data_def_enum_12
0x0049d020	did_fd73_subfield_21_data_def_enum_13
0x0049d055	did_fd73_subfield_21_data_def_enum_14
0x0049d08a	did_fd73_subfield_21_data_def_enum_15
0x0049d0be	did_fd73_subfield_21_data_def
0x0049d0ea	did_FD73_subfield_21
0x0049d100	Key Search Type 6
0x0049d140	did_fd73_subfield_22_data_def_enum_1
0x0049d174	did_fd73_subfield_22_data_def_enum_2
0x0049d1a7	did_fd73_subfield_22_data_def
0x0049d1d3	did_FD73_subfield_22
0x0049d1e9	Key_Search_Result 6
0x0049d220	did_fd73_subfield_23_data_def
0x0049d24c	did_FD73_subfield_23
0x0049d262	Key_Found 6
0x0049d2c7	did_fd73_subfield_24_data_def
0x0049d2f3	did_FD73_subfield_24
0x0049d309	Timestamp 6
0x0049d343	did_fd73_subfield_25_data_def_enum_1
0x0049d377	did_fd73_subfield_25_data_def_enum_2
0x0049d3ab	did_fd73_subfield_25_data_def_enum_3
0x0049d3df	did_fd73_subfield_25_data_def_enum_4
0x0049d413	did_fd73_subfield_25_data_def_enum_5
0x0049d447	did_fd73_subfield_25_data_def_enum_6
0x0049d47b	did_fd73_subfield_25_data_def_enum_7
0x0049d4af	did_fd73_subfield_25_data_def_enum_8
0x0049d4e3	did_fd73_subfield_25_data_def_enum_9
0x0049d517	did_fd73_subfield_25_data_def_enum_10
0x0049d54c	did_fd73_subfield_25_data_def_enum_11
0x0049d581	did_fd73_subfield_25_data_def_enum_12
0x0049d5b6	did_fd73_subfield_25_data_def_enum_13
0x0049d5eb	did_fd73_subfield_25_data_def_enum_14
0x0049d620	did_fd73_subfield_25_data_def_enum_15
0x0049d654	did_fd73_subfield_25_data_def
0x0049d680	did_FD73_subfield_25
0x0049d696	Key Search Type 7
0x0049d6d6	did_fd73_subfield_26_data_def_enum_1
0x0049d70a	did_fd73_subfield_26_data_def_enum_2
0x0049d73d	did_fd73_subfield_26_data_def
0x0049d769	did_FD73_subfield_26
0x0049d77f	Key_Search_Result 7
0x0049d7b6	did_fd73_subfield_27_data_def
0x0049d7e2	did_FD73_subfield_27
0x0049d7f8	Key_Found 7
0x0049d85d	did_fd73_subfield_28_data_def
0x0049d889	did_FD73_subfield_28
0x0049d89f	Timestamp 7
0x0049d8d9	did_fd73_subfield_29_data_def_enum_1
0x0049d90d	did_fd73_subfield_29_data_def_enum_2
0x0049d941	did_fd73_subfield_29_data_def_enum_3
0x0049d975	did_fd73_subfield_29_data_def_enum_4
0x0049d9a9	did_fd73_subfield_29_data_def_enum_5
0x0049d9dd	did_fd73_subfield_29_data_def_enum_6
0x0049da11	did_fd73_subfield_29_data_def_enum_7
0x0049da45	did_fd73_subfield_29_data_def_enum_8
0x0049da79	did_fd73_subfield_29_data_def_enum_9
0x0049daad	did_fd73_subfield_29_data_def_enum_10
0x0049dae2	did_fd73_subfield_29_data_def_enum_11
0x0049db17	did_fd73_subfield_29_data_def_enum_12
0x0049db4c	did_fd73_subfield_29_data_def_enum_13
0x0049db81	did_fd73_subfield_29_data_def_enum_14
0x0049dbb6	did_fd73_subfield_29_data_def_enum_15
0x0049dbea	did_fd73_subfield_29_data_def
0x0049dc16	did_FD73_subfield_29
0x0049dc2c	Key Search Type 8
0x0049dc6c	did_fd73_subfield_30_data_def_enum_1
0x0049dca0	did_fd73_subfield_30_data_def_enum_2
0x0049dcd3	did_fd73_subfield_30_data_def
0x0049dcff	did_FD73_subfield_30
0x0049dd15	Key_Search_Result 8
0x0049dd4c	did_fd73_subfield_31_data_def
0x0049dd78	did_FD73_subfield_31
0x0049dd8e	Key_Found 8
0x0049ddf1	did_fd73_subfield_32_data_def
0x0049de1d	did_FD73_subfield_32
0x0049de33	Timestamp 8
0x0049de69	did_fd73_subfield_33_data_def_enum_1
0x0049de9d	did_fd73_subfield_33_data_def_enum_2
0x0049ded1	did_fd73_subfield_33_data_def_enum_3
0x0049df05	did_fd73_subfield_33_data_def_enum_4
0x0049df39	did_fd73_subfield_33_data_def_enum_5
0x0049df6d	did_fd73_subfield_33_data_def_enum_6
0x0049dfa1	did_fd73_subfield_33_data_def_enum_7
0x0049dfd5	did_fd73_subfield_33_data_def_enum_8
0x0049e009	did_fd73_subfield_33_data_def_enum_9
0x0049e03d	did_fd73_subfield_33_data_def_enum_10
0x0049e072	did_fd73_subfield_33_data_def_enum_11
0x0049e0a7	did_fd73_subfield_33_data_def_enum_12
0x0049e0dc	did_fd73_subfield_33_data_def_enum_13
0x0049e111	did_fd73_subfield_33_data_def_enum_14
0x0049e146	did_fd73_subfield_33_data_def_enum_15
0x0049e17a	did_fd73_subfield_33_data_def
0x0049e1a6	did_FD73_subfield_33
0x0049e1bc	Key Search Type 9
0x0049e1f8	did_fd73_subfield_34_data_def_enum_1
0x0049e22c	did_fd73_subfield_34_data_def_enum_2
0x0049e25f	did_fd73_subfield_34_data_def
0x0049e28b	did_FD73_subfield_34
0x0049e2a1	Key_Search_Result 9
0x0049e2d4	did_fd73_subfield_35_data_def
0x0049e300	did_FD73_subfield_35
0x0049e316	Key_Found 9
0x0049e377	did_fd73_subfield_36_data_def
0x0049e3a3	did_FD73_subfield_36
0x0049e3b9	Timestamp 9
0x0049e3ef	did_fd73_subfield_37_data_def_enum_1
0x0049e423	did_fd73_subfield_37_data_def_enum_2
0x0049e457	did_fd73_subfield_37_data_def_enum_3
0x0049e48b	did_fd73_subfield_37_data_def_enum_4
0x0049e4bf	did_fd73_subfield_37_data_def_enum_5
0x0049e4f3	did_fd73_subfield_37_data_def_enum_6
0x0049e527	did_fd73_subfield_37_data_def_enum_7
0x0049e55b	did_fd73_subfield_37_data_def_enum_8
0x0049e58f	did_fd73_subfield_37_data_def_enum_9
